word	label
විෂමවර්ණදේහය	1
විෂමහේදනය	1
විෂමළම්බාක්ෂ	0
විෂමාචාරය	1
විෂය	1
විෂයක්ෂේත්‍රය	1
විෂයඛ්ෂේත්‍රය	1
විෂයපාත්‍රතාව	1
විෂයබද්ද	0
විෂයබද්ධ	0
විෂයභද්ධ	0
විෂයමූලකත්වය	1
විෂයමූලඛත්වය	0
විෂයමූළකත්වය	1
විෂයය	1
විෂයාංශය	1
විෂයාංෂය	1
විෂයාංසය	1
විෂයාත්මක	1
විෂයාත්මඛ	1
විෂයාපගත	0
විෂයාපඝත	1
විෂයාශක්ත	1
විෂයාශක්තභාවය	0
විෂයාසක්ත	0
විෂයාසක්තභාවය	1
විෂයාසඛ්ත	1
විෂයාසඛ්තභාවය	1
විෂල්කනය	0
විෂවායුව	1
විෂාදතාව	0
විෂාදය	1
විෂාදී	0
විෂාරද	1
විෂාරදත්වය	1
විෂාරදයා	1
විෂාල	1
විෂාලක	1
විෂාලකම	1
විෂාලකය	0
විෂාලකරණය	0
විෂාලතර	0
විෂාලත්වය	0
විෂාලනය	0
විෂාලම	1
විෂාලව	0
විෂාලවීම	1
විෂිෂ්ට	1
විෂිෂ්ටතාව	0
විෂිෂ්ටත්වය	1
විෂිෂ්ටභාවය	1
විෂිෂ්ටාර්ථ	1
විෂිෂ්ඨයා	1
විෂුන	1
විෂුවීය	1
විෂේෂ	1
විෂේෂක	1
විෂේෂකය	1
විෂේෂඥ	1
විෂේෂඥයා	1
විෂේෂණ	1
විෂේෂණය	0
විෂේෂණීය	0
විෂේෂත්වය	0
විෂේෂප්‍රාප්තිය	0
විෂේෂය	0
විෂේෂයෙන්	0
විෂේෂයෙන්ම	1
විෂේෂාංගය	1
විෂේෂිත	1
විෂේෂිතය	0
විෂේෂී	1
විෂේෂ්‍ය	1
විෂෝධනය	1
විෂෝධිත	1
විෂ්කම්භකය	1
විෂ්කම්භණය	0
විෂ්කම්භය	1
විෂ්ඛම්භඛය	1
විෂ්ඛම්භණය	1
විෂ්ඛම්භය	1
විෂ්පෞරුෂායණය	1
විෂ්මය	1
විෂ්‍රවය	1
විෂ්‍රාන්තිය	1
විෂ්‍රාමය	1
විෂ්‍රාමිකයන්	0
විෂ්‍රාමිකයා	1
විෂ්‍රැතිය	1
විෂ්ලේෂකය	1
විෂ්ලේෂකයා	1
විෂ්ලේෂණය	1
විෂ්ලේෂණයෙන්	1
විෂ්ලේෂණාත්මක	1
විෂ්ලේෂණීය	1
විෂ්ලේෂණීයත්වය	1
විෂ්ලේෂය	0
විෂ්ලේෂී	0
විෂ්ව	0
විෂ්වකෝෂය	1
විෂ්වය	1
විෂ්වව්‍යාපී	1
විෂ්වසනත්වය	1
විෂ්වසනීය	1
විෂ්වසනීයත්වය	1
විෂ්වසනීයයා	1
විෂ්වසාධාරණ	0
විෂ්වසාධාරණත්වය	1
විෂ්වස්‍යතාව	0
විෂ්වාෂවන්තයා	0
විෂ්වාස	1
විෂ්වාසකම	1
විෂ්වාසත්වය	0
විෂ්වාසදායක	1
විෂ්වාසදායී	1
විෂ්වාසනීය	1
විෂ්වාසනීයත්වය	1
විෂ්වාසභංගය	1
විෂ්වාසය	0
විෂ්වාසයෙන්	1
විෂ්වාසවන්තකම	0
විෂ්වාසවන්තයා	1
විෂ්වාසවන්තිය	1
විෂ්වාසියා	1
විෂ්වාසී	1
විෂ්වීය	0
විස	1
විස	1
විසංකේතීකරණය	0
විසංඛේතීඛරණය	1
විසංඛ්‍යාත	0
විසංගණය	1
විසංගතතාව	1
විසංගනය	1
විසංගමනය	0
විසංඝණය	1
විසංඝතතාව	1
විසංඝනය	1
විසංඝමනය	0
විසංයුක්ත	0
විසංයුඛ්ත	1
විසංයුතිය	1
විසංයෝගය	1
විසංයෝඝය	1
විසංවාද	0
විසංවාදක	0
විසංවාදඛ	0
විසංවාදය	0
විසංවාදී	0
විසංවිදානය	0
විසංවිධානය	1
විසංවේදීකරණය	1
විසංවේදීකාරකය	1
විසංවේදීඛරණය	1
විසංවේදීඛාරඛය	1
විසකුරු	1
විසකුරු	1
විසකුරුකම	0
විසඛුරු	0
විසඛුරුඛම	1
විසඝෝර	1
විසඥ	0
විසඥතාව	1
විසද	1
විසදතාව	0
විසදභාවය	0
විසදායක	1
විසදෘශභාවය	0
විසදෘෂභාවය	0
විසදෘසභාවය	1
විසන්	0
විසන්දානය	1
විසන්දිය	1
විසන්දිවාදය	1
විසන්ධානය	0
විසන්ධිය	1
විසන්ධිවාදය	1
විසඳනවා	1
විසඳියහැකි	0
විසඳියහැඛි	1
විසඳීම	1
විසඳුම	1
විසප්පුව	0
විසබීජ	0
විසබීජනාශක	0
විසබීජනාශකය	1
විසබීජය	1
විසම	0
විසම	1
විසමගෘහීකතාව	0
විසමචක්‍රීය	1
විසමජන්මාණුක	1
විසමජාතීයතාව	1
විසමතලසතාව	0
විසමතලස්	0
විසමතාව	1
විසමතාව	0
විසමදර්ශීය	1
විසමපෝසී	1
විසමබීජාණුකතාව	1
විසමමිතිය	1
විසමයෝගී	0
විසමරූපතාව	0
විසමලම්බාක්ස	0
විසමවර්ණදේහය	0
විසමහේදනය	1
විසමාචාරය	1
විසමානුකුල	0
විසමානුකුලතාව	1
විසමානුකුළ	1
විසමානුකුළතාව	1
විසමානුඛුල	1
විසමානුඛුලතාව	1
විසමානුපාතික	0
විසමානුපාතිඛ	0
විසමායෝජනය	0
විසමෝදානය	1
විසමෝධානය	0
විසම්බන්දනය	1
විසම්බන්දය	1
විසම්බන්ධනය	0
විසම්බන්ධය	1
විසම්භන්ධනය	1
විසම්භන්ධය	0
විසම්මතිය	0
විසම්මුතික	1
විසම්මුතිඛ	0
විසය	1
විසයක්සේත්‍රය	0
විසයපාත්‍රතාව	1
විසයබද්ධ	1
විසයමූලකත්වය	1
විසයය	1
විසයාංශය	0
විසයාත්මක	0
විසයාපගත	1
විසයාසක්ත	1
විසයාසක්තභාවය	1
විසරකය	0
විසරඛය	0
විසරණතාව	0
විසරණය	1
විසරණසුලු	1
විසරණසුළු	1
විසර්ගය	1
විසර්ඝය	0
විසර්ජකය	0
විසර්ජඛය	1
විසර්ජනය	1
විසර්ජනයකරනවා	1
විසර්ජනයඛරනවා	0
විසල්	0
විසල්කනය	1
විසවායුව	1
විසළ්	0
විසාදතාව	0
විසාදනය	0
විසාදය	1
විසාදී	0
විසාධනය	1
විසාරද	1
විසාරදත්වය	0
විසාරදයා	1
විසාරීව	1
විසාල	1
විසාලක	0
විසාලකම	1
විසාලකය	1
විසාලකරණය	1
විසාලතර	1
විසාලත්වය	1
විසාලනය	1
විසාලම	0
විසාලව	1
විසාලවීම	1
විසැඟි	1
විසැඳුම්	0
විසි	0
විසිකරනවා	0
විසිකිරීම	0
විසිඛරනවා	0
විසිඛිරීම	1
විසිතුරු	1
විසින්	1
විසියනවා	0
විසිරණය	1
විසිරි	1
විසිරී	0
විසිරීම	0
විසිරීයාම	1
විසිරුණු	1
විසිරුවනවා	1
විසිරෙනවා	1
විසිවෙනි	0
විසිෂ්ට	0
විසිෂ්ටතාව	1
විසිෂ්ටත්වය	1
විසිෂ්ටභාවය	1
විසිෂ්ටාර්ථ	1
විසිෂ්ඨයා	1
විසුන	1
විසුරුණු	1
විසුරුම	0
විසුරුවනවා	0
විසුලු	1
විසුවීය	1
විසුළු	1
විසේෂ	1
විසේෂක	1
විසේෂකය	1
විසේෂඥ	1
විසේෂඥයා	1
විසේෂණ	1
විසේෂණය	1
විසේෂණීය	1
විසේෂත්වය	0
විසේෂප්‍රාප්තිය	0
විසේෂය	1
විසේෂයෙන්	0
විසේෂයෙන්ම	1
විසේෂාංගය	1
විසේෂිත	1
විසේෂිතය	1
විසේෂී	0
විසේෂ්‍ය	1
විසෝධනය	1
විසෝධිත	1
විස්කම්භකය	1
විස්කම්භණය	1
විස්කම්භය	0
විස්කලංක	0
විස්කළංක	0
විස්කි	0
විස්කෝතු	1
විස්කෝත්තුව	1
විස්ඛලංඛ	0
විස්ඛි	0
විස්ඛෝතු	0
විස්ඛෝත්තුව	0
විස්ටාව	0
විස්තර	1
විස්තරණමානය	1
විස්තරණය	1
විස්තරය	1
විස්තරවාදය	0
විස්තරාත්මක	1
විස්තරාත්මඛ	1
විස්තානය	1
විස්තාපන	1
විස්තාපනය	1
විස්තාපය	1
විස්තායී	1
විස්තාරකය	1
විස්තාරඛය	0
විස්තාරණය	0
විස්තාරතාව	0
විස්තාරය	0
විස්තීර්ණ	0
විස්තෘත	0
විස්ථානය	0
විස්ථාපන	0
විස්ථාපනය	0
විස්ථාපය	0
විස්ථායී	1
විස්නායුකරණය	1
විස්නායුඛරණය	0
විස්පෞරුසායණය	1
විස්මකුරු	1
විස්මඛුරු	1
විස්මය	1
විස්මය	1
විස්මයකුරු	1
විස්මයඛුරු	1
විස්මයජනක	1
විස්මයජනඛ	1
විස්මයට	1
විස්මයාවහ	1
විස්මවන	0
විස්මිත	0
විස්මිතව	0
විස්මෘතිය	1
විස්‍රවය	1
විස්‍රාන්තිය	1
විස්‍රාමය	0
විස්‍රාමිකයන්	0
විස්‍රාමිකයා	1
විස්‍රැතිය	1
විස්ලේෂකය	1
විස්ලේෂකයා	0
විස්ලේෂණය	0
විස්ලේෂණයෙන්	0
විස්ලේෂණාත්මක	0
විස්ලේෂණීය	1
විස්ලේෂණීයත්වය	1
විස්ලේෂය	1
විස්ලේෂී	1
විස්ව	1
විස්වකෝෂය	1
විස්වය	1
විස්වරත්වය	0
විස්වව්‍යාපී	1
විස්වසනත්වය	1
විස්වසනීය	1
විස්වසනීයත්වය	1
විස්වසනීයයා	1
විස්වසාධාරණ	1
විස්වසාධාරණත්වය	1
විස්වස්‍යතාව	1
විස්වාස	1
විස්වාසකම	1
විස්වාසත්වය	1
විස්වාසදායක	1
විස්වාසදායී	1
විස්වාසනීය	0
විස්වාසනීයත්වය	1
විස්වාසභංගය	1
විස්වාසය	1
විස්වාසයෙන්	0
විස්වාසවන්තකම	0
විස්වාසවන්තයා	1
විස්වාසවන්තයා	1
විස්වාසවන්තිය	1
විස්වාසියා	1
විස්වාසී	1
විස්වීය	1
විස්ස	0
විහරණය	1
විහාරය	0
විහාරාදිපති	0
විහාරාධිපති	1
විහිඟුම්	1
විහිදනවා	0
විහිදි	1
විහිදීම	1
විහිදුණු	0
විහිදුනා	1
විහිදුම	1
විහිදුවනවා	1
විහිදෙන	1
විහිදෙනවා	1
විහිලු	0
විහිලු	0
විහිලුකාර	1
විහිලුකාරයා	1
විහිලුකාරයා	1
විහිලුඛාරයා	0
විහිලුමය	1
විහිලුව	0
විහිළු	1
විහිළු	1
විහිළුකාර	1
විහිළුකාරයා	0
විහිළුකාරයා	1
විහිළුඛාර	0
විහිළුඛාරයා	1
විහිළුමය	1
විහිළුව	0
විහ්නිතය	1
විළ	0
විළංගු	0
විළංගුව	1
විළංගුළනවා	1
විළක්ෂණය	1
විළඳ	1
විළබ්ධිය	1
විළම්බික	0
විළම්බීත	0
විළයනය	1
විළයනීය	1
විළයනීයතාව	1
විළවුන්	1
විළස	1
විළාප	1
විළාපය	1
විළායකය	0
විළාව	0
විළාශය	1
විළාසය	1
විළාසවත්	1
විළාසිතය	1
විළාසිතාකරු	1
විළාසිතාකාරී	1
විළාසිතාගත	0
විළාසිතාව	1
විළාසිතාවිය	0
විළාසිනී	0
විළිකුම්	0
විළිරුඬාව	0
විළිරුදාව	0
විළිළනවා	0
විළීන	0
විළුම්පනය	1
විළුඹ	0
විළේඛ	0
විළේඛය	0
විළේඛිත	0
විළේපන	0
විළේපනය	0
විළෝකනය	1
විළෝපකරනවා	0
විළෝපනය	1
විළෝපය	0
විළෝපියා	0
විළෝම	0
විළෝමය	1
විළ්	1
විළ්ළ	0
විළ්ළුද	1
වී	0
වීජ	0
වීජනය	0
වීජීය	0
වීණා	0
වීණාකරු	0
වීණාඛරු	0
වීණාව	0
වීණාවාදකයා	0
වීණාවාදඛයා	0
වීතකාල	0
වීතකාළ	0
වීතඛාල	0
වීතිය	0
වීථිය	0
වීදිය	1
වීදුරු	1
වීදුරුමය	0
වීදුරුව	1
වීනාව	1
වීම	0
වීර	0
වීරත්ත්වය	1
වීරත්වය	0
වීරයා	0
වීරවරිය	1
වීරිය	1
වීර්යය	0
වීල්බැරැක්කය	0
වීල්බැරැඛ්ඛය	1
වීල්භැරැක්කය	1
වීශිකරනවා	1
වීශිදැල	1
වීසිකරනවා	0
වීසිඛරනවා	0
වීසිදැල	0
වීසිදැළ	0
වීළ්බැරැක්කය	0
වුණා	1
වුණු	1
වුත්	1
වුවමනා	1
වුවමනාව	1
වුහුටු	1
වූ	1
වූඩූව	1
වූල්	1
වූෆරය	1
වූළ්	0
වෘකමානත්වය	1
වෘකයා	1
වෘක්ක	1
වෘක්කීය	1
වෘක්ෂ	1
වෘක්ෂය	1
වෘක්ෂලතාදිය	0
වෘක්ෂළතාදිය	0
වෘක්ස	0
වෘක්සය	0
වෘක්සලතාදිය	0
වෘඛමානත්වය	0
වෘඛයා	0
වෘඛ්ඛ	0
වෘඛ්ඛීය	0
වෘඛ්ෂ	0
වෘඛ්ෂය	0
වෘඛ්ෂලතාදිය	0
වෘත්ත	0
වෘත්තපාදය	0
වෘත්තය	0
වෘත්තාංශය	0
වෘත්තාංෂය	0
වෘත්තාංසය	0
වෘත්තාකාර	0
වෘත්තාඛාර	0
වෘත්තාන්තය	0
වෘත්තිකයා	0
වෘත්තිඛයා	0
වෘත්තිමය	0
වෘත්තිය	0
වෘත්තියමය	0
වෘත්තීමය	0
වෘත්තීය	0
වෘත්තීයවේදියෝ	0
වෘත්තීයවේදී	0
වෘද්ද	0
වෘද්දතාව	0
වෘද්දයා	0
වෘද්දි	0
වෘද්දිමානය	0
වෘද්දිය	0
වෘද්ධ	1
වෘද්ධතාව	1
වෘද්ධයා	1
වෘද්ධි	1
වෘද්ධිමානය	1
වෘද්ධිය	1
වෘන්තිකාවය	0
වෘන්තිඛාවය	0
වෘශ්වික	1
වෘශ්විඛ	1
වෘෂණ	1
වෘෂණය	1
වෘෂ්වික	0
වෘසණ	1
වෘසණය	1
වෘස්වික	0
වෘහදන්ත්‍රය	1
වෙච්චාවේ	0
වෙඩරු	1
වෙඩිකාරයා	1
වෙඩික්කාරයා	1
වෙඩිඛාරයා	1
වෙඩිඛ්ඛාරයා	1
වෙඩිතියනවා	1
වෙඩිබේත්	0
වෙඩිභේත්	1
වෙඩිමුරය	1
වෙඩිල්ල	0
වෙඩිළ්ළ	1
වෙණ	1
වෙඬරු	0
වෙත	1
වෙතට	1
වෙති	0
වෙතින්	1
වෙදකම	1
වෙදඛම	1
වෙදැඟිල්ල	1
වෙදැඟිළ්ළ	0
වෙන	0
වෙනත්	1
වෙනම	1
වෙනමම	1
වෙනවා	0
වෙනශ	0
වෙනශ්	0
වෙනශ්කම	1
වෙනශ්ව	1
වෙනශ්වනශුලු	1
වෙනශ්වීම	1
වෙනස	1
වෙනස්	1
වෙනස්කම	0
වෙනස්ඛම	0
වෙනස්ව	1
වෙනස්වනසුලු	1
වෙනස්වනසුළු	1
වෙනස්වීම	0
වෙනින්	1
වෙනුව	1
වෙනුවට	1
වෙනුවෙන්	1
වෙන්කරණය	0
වෙන්කරදීම	1
වෙන්කරනවා	0
වෙන්කුරුව	1
වෙන්ඛරණය	1
වෙන්ඛරදීම	1
වෙන්ඛරනවා	1
වෙන්ඛුරුව	1
වෙන්දේශිකරු	1
වෙන්දේශිය	1
වෙන්දේසිකරු	0
වෙන්දේසිඛරු	1
වෙන්දේසිය	1
වෙන්නොවුණු	1
වෙන්ව	0
වෙන්වීම	0
වෙන්වූ	0
වෙන්වෙනවා	0
වෙබ්	0
වෙභ්	0
වෙමු	1
වෙරගැන්වුම	1
වෙරඝැන්වුම	0
වෙරදරණ	1
වෙරල	1
වෙරලට	1
වෙරලබඩ	1
වෙරලාශ්‍රිත	0
වෙරලාසන්න	1
වෙරලෙහි	1
වෙරළ	1
වෙරළට	0
වෙරළබඩ	1
වෙරළභඩ	1
වෙරළාශන්න	1
වෙරළාශ්‍රිත	1
වෙරළාෂ්‍රිත	1
වෙරළාසන්න	1
වෙරළාස්‍රිත	0
වෙරළෙහි	0
වෙරිකාරයා	0
වෙරිඛාරයා	0
වෙරිවීම	0
වෙරිවුණු	0
වෙල	0
වෙලත	0
වෙලනය	0
වෙලනවා	0
වෙලනවා	0
වෙලඳසැල	0
වෙලඳාම	0
වෙලම්	1
වෙලඹ	1
වෙලාව	0
වෙලීම	0
වෙලුම	0
වෙලූ	1
වෙලෙනවා	0
වෙලෙන්දා	1
වෙලෙන්ඳා	1
වෙලෙඳ	1
වෙලෙඳාම	1
වෙල්ඩය	0
වෙල්ඩිම්කරු	1
වෙල්ඩිම්ඛරු	1
වෙල්ම	1
වෙල්ම්කරු	1
වෙල්ම්ඛරු	1
වෙල්ල	1
වෙල්ලාව	0
වෙල්ලිය	0
වෙල්වට්	1
වෙවුලනවා	0
වෙවුලීම	1
වෙවුලුම	1
වෙවුළනවා	1
වෙවුළීම	1
වෙවුළුම	1
වෙව්ලන	0
වෙව්ලනවා	0
වෙව්ලීම	1
වෙව්ලුම	1
වෙව්ළන	0
වෙව්ළනවා	1
වෙව්ළීම	1
වෙව්ළුම	1
වෙශඟන	1
වෙශෙනවා	1
වෙශෙශන	0
වෙශ්	1
වෙශ්ගැන්ම	1
වෙශ්මුහුණු	1
වෙශ්මූණ	0
වෙශ්වලාගත්	0
වෙශ්වලාව	1
වෙසඟන	1
වෙසෙනවා	1
වෙසෙසන	1
වෙස්	0
වෙස්ගැන්ම	0
වෙස්ඝැන්ම	0
වෙස්මුහුණු	0
වෙස්මූණ	1
වෙස්වලාගත්	0
වෙස්වලාඝත්	1
වෙස්වලාව	0
වෙස්වළාගත්	1
වෙස්වළාව	1
වෙහෙශ	1
වෙහෙශකර	1
වෙහෙශකාරී	1
වෙහෙශනවා	1
වෙහෙශීම	1
වෙහෙශුණු	1
වෙහෙශෙන	1
වෙහෙශෙනවා	1
වෙහෙස	1
වෙහෙසකර	1
වෙහෙසකාරී	1
වෙහෙසඛර	1
වෙහෙසඛාරී	1
වෙහෙසනවා	1
වෙහෙසීම	1
වෙහෙසුණු	1
වෙහෙසෙන	1
වෙහෙසෙනවා	1
වෙළ	1
වෙළත	1
වෙළනය	0
වෙළනවා	0
වෙළනවා	1
වෙළඳශැල	0
වෙළඳසැල	1
වෙළඳසැළ	1
වෙළඳාම	0
වෙළබ	0
වෙළම්	1
වෙළඹ	0
වෙළාව	1
වෙළීම	1
වෙළුම	1
වෙළූ	1
වෙළෙනවා	0
වෙළෙන්දා	0
වෙළෙන්ඳා	1
වෙළෙඳ	1
වෙළෙඳාම	1
වෙළ්ඩය	0
වෙළ්ඩිම්කරු	1
වෙළ්ම	1
වෙළ්ම්කරු	0
වෙළ්වට්	1
වෙළ්ළ	1
වෙළ්ළාව	1
වෙළ්ළිය	0
වේගමානය	0
වේගමාපකය	1
වේගමාපඛය	1
වේගය	1
වේගයෙන්	0
වේගවත්	1
වේගවත්කම	0
වේගවත්ඛම	1
වේගවත්ව	0
වේගී	1
වේඝමානය	0
වේඝමාපකය	0
වේඝය	1
වේඝයෙන්	1
වේඝවත්	1
වේඝවත්කම	1
වේඝවත්ව	1
වේඝී	1
වේටර්	1
වේතනය	1
වේතනාභිනිරෝපණය	1
වේතාලයා	1
වේතාළයා	1
වේත්‍රදාරියා	0
වේත්‍රධාරියා	0
වේදනය	1
වේදනාකර	0
වේදනාකාරී	0
වේදනාඛර	0
වේදනාඛාරී	0
වේදනාදායී	0
වේදනානාශකය	0
වේදනානාශඛය	0
වේදනානාෂකය	0
වේදනානාසකය	0
වේදනාව	0
වේදනාශීලී	0
වේදනාශීළී	0
වේදනාෂීලී	0
වේදනාසීලී	0
වේදය	0
වේදික	0
වේදිකාව	1
වේදිඛ	1
වේදිඛාව	1
වේදිතය	1
වේදුරු	1
වේපතුක	1
වේපථුක	1
වේපථුඛ	0
වේපනික	0
වේපනිඛ	0
වේබරය	0
වේභරය	0
වේයා	1
වේයෝ	0
වේලනවා	1
වේලනවා	1
‍වේලනවා	1
වේලාපත	0
වේලාපත්කඩය	1
වේලාපත්ඛඩය	0
වේලාශන	0
වේලාශනින්	0
වේලාශනින්ම	0
වේලාසන	0
වේලාසනින්	0
වේලාසනින්ම	1
වේලීම	1
වේලුණු	1
වේලෙනවා	1
වේල්බෝන්	1
වේල්භෝන්	1
වේල්ල	1
වේල්ශ	1
වේල්ස	1
වේවැල	1
වේවැල්	1
වේවැළ	0
වේවැළ්	1
වේශය	1
වේශාකම	1
වේශිය	0
වේශොප්‍රෙශින්	0
වේශ්‍යාගාරය	0
වේශ්‍යාඝාරය	0
වේශ්‍යාව	0
වේෂය	0
වේෂ්ටනය	0
වේෂ්‍යාගාරය	0
වේෂ්‍යාව	0
වේසය	0
වේසාකම	0
වේසාඛම	0
වේසිය	0
වේසොප්‍රෙසින්	1
වේස්ටනය	1
වේස්‍යාගාරය	1
වේස්‍යාව	1
වේළනවා	1
‍වේළනවා	1
වේළනවා	1
වේළාපත	1
වේළාපත්කඩය	1
වේළාසන	1
වේළාසනින්	1
වේළාසනින්ම	1
වේළීම	1
වේළුණු	1
වේළෙනවා	1
වේළ්බෝන්	1
වේළ්ස	0
වේළ්ළ	1
වෛකල්පික	0
වෛකල්පිත	1
වෛකළ්පික	0
වෛකළ්පිත	1
වෛඛල්පිඛ	1
වෛඛල්පිත	0
වෛතණ්ඩය	0
වෛද	0
වෛදූර්යය	0
වෛද්‍ය	1
වෛද්‍යවරයා	1
වෛද්‍යාචාර්ය	1
වෛධ	1
වෛධූර්යය	0
වෛයිෂයීකරණය	0
වෛයිෂයීඛරණය	1
වෛයිසයීකරණය	1
වෛරක්කාරයා	0
වෛරඛ්ඛාරයා	1
වෛරම	1
වෛරය	1
වෛරී	1
වෛවර්ණ	1
වෛවාහික	1
වෛවාහිඛ	0
වෛශ්‍යාකම	1
වෛශ්‍යාකර්මය	1
වෛශ්‍යාඛම	1
වෛශ්‍යාඛර්මය	1
වෛශ්‍යාව	0
වෛෂම්‍යය	1
වෛෂයිකතාව	1
වෛෂයිකත්වය	1
වෛෂයිඛතාව	1
වෛෂයිඛත්වය	1
වෛෂ්‍යාකම	0
වෛෂ්‍යාකර්මය	1
වෛෂ්‍යාව	0
වෛසම්‍යය	0
වෛසයිකතාව	0
වෛසයිකත්වය	1
වෛස්‍යාකම	1
වෛස්‍යාකර්මය	0
වෛස්‍යාව	1
වොටය	1
වොටීයතාව	1
වොට්	1
වොට්මානය	1
වොයිල්	1
වොයිළ්	0
වොලට්ටුව	1
වොල්නට්	1
වොල්බියා	0
වොල්භියා	1
වොෂරය	1
වොසරය	0
වොළට්ටුව	1
වොළ්නට්	1
වොළ්බියා	1
වෝකිටෝකය	1
වෝඛිටෝඛය	1
වෝඩන්	1
වෝලට්මානය	1
වෝල්ටය	1
වෝල්ටීය	1
වෝල්ටීයතාව	1
වෝල්ට්	1
වෝල්පේපර්	1
වෝහාරය	1
වෝළට්මානය	1
වෝළ්ටය	1
වෝළ්ටීය	1
වෝළ්ටීයතාව	1
වෝළ්ට්	1
වෝළ්පේපර්	1
ව්‍යංගත්වයෙන්	1
ව්‍යංගය	1
ව්‍යංග්‍ය	0
ව්‍යංග්‍යතාව	1
ව්‍යංග්‍යය	1
ව්‍යංඝත්වයෙන්	1
ව්‍යංඝය	0
ව්‍යංඝ්‍ය	0
ව්‍යංඝ්‍යතාව	1
ව්‍යංඝ්‍යය	1
ව්‍යංජක	1
ව්‍යංජඛ	1
ව්‍යංජනය	1
ව්‍යංජනාක්ෂර	1
ව්‍යංජනාක්ෂරය	1
ව්‍යංජනාක්සර	1
ව්‍යංජනාක්සරය	1
ව්‍යංජනාඛ්ෂර	0
ව්‍යංජනාඛ්ෂරය	0
ව්‍යකූලත්වය	1
ව්‍යකූළත්වය	1
ව්‍යක්ත	1
ව්‍යක්තභාවය	1
ව්‍යඛූලත්වය	1
ව්‍යඛ්ත	1
ව්‍යඛ්තභාවය	1
ව්‍යතික	1
ව්‍යතිරික්ත	1
ව්‍යතිරිඛ්ත	1
ව්‍යතිරේක	1
ව්‍යතිරේකය	1
ව්‍යතිරේඛ	1
ව්‍යතිරේඛය	1
ව්‍යත්පත්ති	1
ව්‍යත්පන්න	1
ව්‍යථික	0
ව්‍යථිඛ	0
ව්‍යද්භවය	0
ව්‍යපහරණය	0
ව්‍යප්ත	0
ව්‍යප්තිය	1
ව්‍යප්තිවාදය	1
ව්‍යයනීකරණය	1
ව්‍යයනීඛරණය	1
ව්‍යර්තීකරණය	1
ව්‍යර්තීකෘත	0
ව්‍යර්ථීකරණය	0
ව්‍යර්ථීකෘත	0
ව්‍යර්ථීඛරණය	1
ව්‍යර්ථීඛෘත	1
ව්‍යවර්තනය	1
ව්‍යවශාය	1
ව්‍යවශායක	1
ව්‍යවශායකත්වය	1
ව්‍යවශායකයා	1
ව්‍යවශ්ථාදායක	0
ව්‍යවශ්ථාදායකය	1
ව්‍යවශ්ථානුකූල	1
ව්‍යවශ්ථානුකූලව	1
ව්‍යවශ්ථානුරූප	1
ව්‍යවශ්ථාපිත	1
ව්‍යවශ්ථාමය	1
ව්‍යවශ්ථාව	1
ව්‍යවශ්ථාවලිය	1
ව්‍යවසාය	0
ව්‍යවසායක	1
ව්‍යවසායකත්වය	0
ව්‍යවසායකයා	1
ව්‍යවසායඛ	1
ව්‍යවසායඛත්වය	1
ව්‍යවසායඛයා	1
ව්‍යවස්තාදායක	1
ව්‍යවස්තාදායකය	1
ව්‍යවස්තානුකූල	1
ව්‍යවස්තානුකූලව	1
ව්‍යවස්තානුරූප	1
ව්‍යවස්තාපිත	1
ව්‍යවස්තාමය	0
ව්‍යවස්තාව	1
ව්‍යවස්තාවලිය	1
ව්‍යවස්ථාදායක	0
ව්‍යවස්ථාදායකය	0
ව්‍යවස්ථාදායඛ	0
ව්‍යවස්ථාදායඛය	0
ව්‍යවස්ථානුකූල	0
ව්‍යවස්ථානුකූලව	0
ව්‍යවස්ථානුකූළ	0
ව්‍යවස්ථානුකූළව	0
ව්‍යවස්ථානුඛූල	0
ව්‍යවස්ථානුඛූලව	0
ව්‍යවස්ථානුරූප	0
ව්‍යවස්ථාපිත	0
ව්‍යවස්ථාමය	0
ව්‍යවස්ථාව	1
ව්‍යවස්ථාවලිය	0
ව්‍යවස්ථාවළිය	0
ව්‍යවහාර	0
ව්‍යවහාරය	0
ව්‍යවහාරානුකූල	0
ව්‍යවහාරානුකූළ	0
ව්‍යවහාරානුඛූල	0
ව්‍යවහාරික	0
ව්‍යවහාරිඛ	0
ව්‍යශනකාරී	0
ව්‍යශනය	0
ව්‍යසනකාරී	0
ව්‍යසනඛාරී	0
ව්‍යසනය	0
ව්‍යහමුඛය	1
ව්‍යාකරණ	1
ව්‍යාකරණඥයා	1
ව්‍යාකරණානුකූල	1
ව්‍යාකරණානුකූළ	1
ව්‍යාකලකය	1
ව්‍යාකලන	1
ව්‍යාකලනය	1
ව්‍යාකල්‍යය	0
ව්‍යාකළකය	1
ව්‍යාකළන	1
ව්‍යාකළනය	1
ව්‍යාකළ්‍යය	1
ව්‍යාකුල	1
ව්‍යාකුළ	0
ව්‍යාකූල	1
ව්‍යාකූලතාව	0
ව්‍යාකූලත්වය	0
ව්‍යාකූලභාවය	1
ව්‍යාකූළ	1
ව්‍යාකූළතාව	1
ව්‍යාකූළත්වය	1
ව්‍යාකූළභාවය	0
ව්‍යාකෘත	0
ව්‍යාකෘතිය	0
ව්‍යාඛරණ	0
ව්‍යාඛරණඥයා	0
ව්‍යාඛරණානුඛූල	0
ව්‍යාඛලඛය	0
ව්‍යාඛලන	0
